Buddie Stratz,M,18,10,136,5,0,0,5,0,0,0,1,0,4,1,0,0,0,0,0,4,0,1,0,0,0,0,4,0,4,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,3,0,0,0
Ally Leathwood,F,56,17,952,4,4,1,4,2,0,1,2,1,2,5,4,5,4,5,0,5,0,1,5,4,0,4,3,5,0,0,3,5,2,4,1,0,4,3,5,1,4,0,0,0,3,2,5,2,5
Berke MacEllen,M,45,2,826,0,0,4,4,2,3,0,2,1,5,4,4,0,3,5,2,5,2,3,1,1,5,5,3,2,0,5,4,5,4,0,1,0,1,4,5,3,4,0,4,0,0,3,2,0,3
Lizabeth Jirieck,F,1,17,294,4,0,3,4,0,0,1,3,1,3,3,3,0,2,4,0,1,0,0,3,2,0,4,4,3,0,2,1,4,1,3,2,0,0,1,2,4,2,0,3,0,5,3,1,0,3
Tann Fley,M,25,18,31,3,3,1,3,0,3,1,0,4,5,0,4,1,5,0,3,2,4,1,0,5,4,0,2,1,1,3,3,3,5,3,0,5,5,2,2,1,0,0,0,0,0,1,0,4,3
Nicola Sigmund,M,1,8,838,0,4,2,1,0,0,1,3,0,3,2,2,5,0,0,0,2,0,0,0,0,0,0,4,0,4,3,2,0,0,0,4,4,0,0,2,1,0,0,0,0,0,0,2,3,0
Curtice Westpfel,M,50,11,180,4,0,0,0,2,2,3,4,5,3,4,0,2,5,2,4,5,4,4,2,4,4,4,1,3,3,2,2,3,4,2,2,5,2,5,1,4,0,4,2,2,2,3,5,5,2
Neill Petschelt,M,25,16,939,5,1,4,2,4,2,4,1,1,5,5,1,4,3,1,0,3,5,4,5,2,5,2,4,0,1,1,5,4,5,4,4,2,2,5,0,2,2,5,3,5,5,1,0,5,1
Allistir Darridon,M,56,9,928,3,3,0,5,2,1,1,0,0,0,2,0,1,4,4,0,2,0,4,1,5,0,0,0,3,0,2,2,2,1,0,1,4,2,3,3,0,0,3,3,0,5,4,4,4,1
Boycie Leglise,M,25,2,911,3,4,3,3,1,5,3,1,0,5,4,3,1,0,5,0,2,4,5,2,4,0,0,2,0,2,1,0,0,4,4,4,5,5,5,0,0,0,4,4,0,2,5,1,4,4
Ave Vivien,M,45,19,334,2,4,0,5,2,0,3,4,1,1,2,2,4,0,1,0,2,5,1,4,2,3,4,4,0,4,4,4,4,3,4,3,2,4,3,0,2,4,5,5,3,4,2,2,5,0
Alisander Kunat,M,18,4,927,0,1,0,5,4,3,0,5,0,5,3,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,3,0,2,0,0,2,2,4,0,0,0,2,0,3,0,0,5,0,0
Tate Harbisher,M,56,11,41,0,0,0,5,0,0,0,0,0,0,5,2,0,2,0,0,5,0,3,2,0,3,0,0,4,5,2,0,4,2,3,5,0,3,3,0,3,4,4,0,0,0,4,0,0,0
Sorcha Daubeny,F,18,6,488,4,0,0,0,4,3,0,2,1,5,2,5,1,0,5,1,5,4,0,2,4,4,4,2,0,2,2,2,3,5,4,4,2,3,4,2,0,0,5,4,1,2,2,2,3,4
Theobald Souter,M,35,6,965,3,3,4,3,2,0,1,4,2,4,5,3,0,2,2,4,3,3,4,0,2,1,0,2,1,1,5,0,5,1,2,1,2,5,1,1,0,0,5,0,3,0,1,1,0,0
Cristi Hamon,F,45,9,215,5,4,1,1,4,1,3,1,1,2,4,2,0,4,2,0,0,0,3,4,3,5,4,1,0,0,5,0,4,3,5,4,3,0,4,1,5,2,2,4,0,4,1,4,5,0
Mary Seabrook,F,25,6,540,2,0,0,4,5,1,4,5,0,1,5,2,0,3,5,0,5,4,3,5,4,5,0,2,5,4,2,0,0,5,4,1,5,4,0,2,2,3,5,3,4,2,3,1,4,5
Curcio Tames,M,25,4,847,4,0,0,3,5,1,3,0,0,5,0,0,0,0,0,3,1,0,5,2,1,2,0,0,5,0,0,0,1,4,4,0,0,0,0,0,1,0,0,3,0,2,4,0,0,5
Sonnie Pendall,M,56,8,563,1,0,4,2,3,0,0,1,3,1,2,0,1,1,2,2,2,0,5,4,5,4,3,5,3,5,2,1,5,0,4,1,5,0,5,1,0,1,0,2,0,5,5,0,4,2
Rora Gegay,F,25,7,836,0,0,0,5,0,3,0,4,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,4,0,0,0,0,0,0,0,0,3,0,3
Claybourne Chasle,M,18,12,380,0,2,1,3,1,1,4,5,1,0,3,0,0,0,0,3,0,3,4,0,0,2,0,0,0,5,5,0,0,4,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0
Mathian Tybalt,M,45,3,297,4,0,3,1,0,2,0,0,1,3,5,5,3,4,4,0,3,0,0,1,4,0,2,2,5,0,0,3,0,5,5,0,0,0,2,0,3,4,2,3,4,1,2,5,0,4
Bartram Halsho,M,18,11,336,1,4,0,5,4,0,4,2,0,1,4,3,5,3,2,0,2,0,0,0,4,0,0,4,1,1,1,0,0,3,1,0,3,4,0,4,3,4,4,2,2,5,4,0,1,1
Drusilla Houliston,F,35,18,606,2,0,5,5,0,0,0,1,0,1,3,5,0,2,5,0,3,4,2,0,5,0,0,0,2,0,2,4,0,5,0,3,5,4,3,3,2,1,3,5,0,3,3,1,4,0
Andreas Insull,M,25,13,701,0,4,3,3,0,0,3,2,4,5,3,4,5,0,2,0,0,5,5,2,0,5,0,4,0,3,2,1,0,3,1,1,0,0,5,3,2,0,3,3,0,2,5,3,3,0
Neille Bunny,F,1,2,937,4,4,4,4,4,0,0,5,2,5,5,5,2,0,1,4,5,3,0,4,4,4,3,4,4,2,4,4,2,1,3,3,4,0,3,4,4,1,3,0,3,3,3,5,5,4
Tristan Knocker,M,45,19,314,4,3,0,1,4,2,3,0,1,0,0,5,2,1,2,0,1,4,2,3,5,4,2,1,3,0,0,2,1,5,5,5,4,0,5,1,4,4,5,3,2,2,3,3,5,2
Cross Blackboro,M,56,11,111,5,4,0,5,2,1,1,1,2,0,2,0,0,3,3,2,0,0,4,4,2,0,5,4,0,1,1,0,2,2,2,3,0,4,2,4,1,0,0,0,0,0,3,3,2,0
Hirsch Wisdom,M,35,5,234,0,3,1,5,0,0,0,2,5,0,5,0,0,2,0,0,2,0,5,0,0,0,3,0,4,5,5,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,3,0,0,0
Lazaro Pullin,M,35,17,525,0,3,0,5,1,1,4,2,4,5,1,0,2,4,0,0,1,1,3,0,0,3,3,3,4,3,2,4,0,0,3,0,0,3,2,1,5,0,3,0,0,0,3,5,5,0
Olenolin Britt,M,56,5,61,4,0,0,5,1,5,4,2,4,1,4,1,2,0,3,5,0,5,0,1,4,5,0,0,0,3,0,5,0,5,0,2,2,0,5,2,3,4,0,3,0,2,4,0,5,5
Ellerey Bythell,M,18,5,708,0,0,5,5,4,2,1,2,2,0,2,0,0,0,0,3,4,0,3,0,0,5,0,0,0,3,3,0,2,0,0,0,0,0,1,4,5,0,0,0,0,0,0,1,0,3
Niccolo Jubb,M,1,4,382,0,4,1,5,4,5,0,5,0,5,5,5,2,5,5,5,0,3,2,1,1,1,0,3,0,4,4,3,0,4,0,0,0,4,0,3,2,5,0,0,0,0,2,3,2,4
Nataniel Cottie,M,1,19,940,0,4,0,5,4,0,3,1,0,4,0,1,1,1,5,0,2,4,1,3,1,4,0,0,5,4,4,3,2,0,4,5,5,4,3,3,1,2,5,3,3,5,5,0,4,5
Shelby Beesey,F,1,12,581,1,0,3,1,3,4,0,1,4,2,4,0,3,0,5,4,0,2,4,1,1,0,2,3,0,2,5,5,0,5,0,0,0,2,4,0,3,4,1,0,4,0,3,4,0,4
Rustie Osbaldeston,M,35,20,973,1,0,4,1,5,1,4,0,1,5,5,2,4,1,5,4,2,2,3,3,5,1,4,1,3,1,0,5,1,3,5,4,1,2,5,5,0,2,4,3,2,4,3,1,5,1
Reena Treher,F,25,4,373,1,0,1,3,0,4,0,0,0,0,1,0,2,4,2,2,3,5,1,0,1,5,0,4,5,4,2,3,2,2,0,1,5,1,0,4,5,2,2,4,0,3,4,3,2,1
Fulton Fido,M,18,5,969,5,4,5,4,1,1,0,3,2,4,0,0,2,5,1,2,2,5,5,0,5,5,0,4,2,2,3,3,0,2,1,0,2,1,1,0,0,3,5,1,3,1,3,5,5,4
Griffin Wodeland,M,18,0,971,0,0,0,0,3,5,4,0,2,0,3,0,2,2,0,0,2,3,3,0,4,1,2,2,2,2,0,3,5,3,5,0,0,4,5,5,0,0,3,0,0,0,5,5,5,3
Walker Weippert,M,25,16,68,3,3,0,5,0,0,1,1,0,0,2,0,2,0,0,0,5,5,5,0,0,1,0,0,0,1,1,2,0,4,0,0,4,0,4,4,1,0,1,0,1,0,4,5,2,0
Honey Standell,F,35,6,750,3,0,4,5,1,1,3,0,0,0,4,2,1,2,2,3,3,5,5,3,1,2,0,3,1,3,0,3,0,4,2,5,0,4,2,1,1,2,5,5,1,4,3,2,3,0
Barclay O'Sharry,M,45,0,744,0,4,0,5,2,1,0,0,4,4,3,2,2,4,3,0,1,4,1,1,1,0,0,3,0,4,1,5,2,1,0,2,2,0,2,5,1,2,0,4,0,4,3,3,3,0
Coralyn Semour,F,56,16,815,1,0,3,1,1,3,1,2,3,1,1,4,4,1,5,5,1,3,2,3,3,1,5,1,4,4,0,0,5,5,2,4,1,4,4,0,3,1,4,1,3,3,3,2,3,3
Towny Chellam,M,25,7,372,5,4,1,5,3,1,4,0,2,3,2,1,2,3,3,2,0,3,2,5,3,1,3,4,2,1,0,2,5,2,3,4,2,0,3,4,2,1,0,0,0,0,3,5,2,1
D'arcy Gotobed,M,25,15,942,0,0,0,5,0,3,3,2,0,1,0,4,5,3,2,0,5,0,0,1,5,4,0,4,1,0,0,1,1,0,5,0,1,0,3,4,5,5,0,2,0,5,3,0,1,4
Eva Alten,F,1,2,560,5,1,1,1,5,0,4,0,3,3,1,4,2,0,2,0,5,4,3,0,5,4,4,2,0,1,4,5,3,3,3,1,2,4,0,4,1,4,0,1,0,2,1,5,1,0
Symon Backshall,M,50,7,613,0,0,5,5,3,2,3,2,5,5,0,4,0,4,1,3,5,5,2,5,3,1,3,0,1,1,2,4,4,2,4,2,0,5,1,0,1,2,3,4,0,5,3,1,0,5
Amery Raeside,M,25,2,253,5,0,2,3,0,1,3,3,5,3,4,4,0,0,0,3,5,3,1,0,0,0,2,0,0,4,3,0,0,4,4,0,0,4,3,0,4,4,0,2,0,4,0,3,0,0
Calley Douche,F,45,10,331,3,0,5,5,1,3,0,1,2,4,5,5,1,1,5,0,4,0,4,1,2,0,0,2,3,4,2,1,0,4,3,1,4,2,1,1,5,3,3,3,0,1,2,3,3,1
Glenn Glantz,M,50,17,430,1,4,0,5,3,0,0,0,0,3,4,5,0,2,4,0,0,3,5,1,1,1,0,3,0,1,4,0,5,0,0,3,4,0,4,3,4,5,0,4,0,4,3,3,1,0
Lock Daintree,M,1,6,965,3,4,0,1,0,2,3,3,0,4,5,1,2,0,2,2,4,4,5,3,2,4,2,3,5,2,2,4,3,0,1,0,4,1,5,3,0,0,3,5,3,0,3,5,5,1
Randell Francomb,M,50,1,557,5,0,0,5,2,3,4,0,0,4,3,0,2,0,5,1,1,5,2,5,0,0,3,3,2,3,0,3,5,0,5,1,4,0,4,3,4,0,0,4,0,4,2,5,2,3
Man Gomersall,M,25,4,10,2,3,0,1,0,0,0,5,2,1,5,0,2,1,3,0,3,2,5,3,5,0,2,4,3,0,2,2,0,0,5,5,0,0,1,4,4,1,3,1,0,2,3,5,2,2
Mathe Considine,M,45,20,230,0,0,5,5,4,0,1,2,2,5,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,4,2,0,0,0,2,5,0,4,1,0,3,0,4,0,0,0,3,0,0,0
Mattheus Zuan,M,25,17,245,0,0,0,5,0,4,3,1,3,0,2,4,2,4,0,3,2,1,5,0,0,3,4,3,3,3,2,2,0,0,3,0,5,3,0,1,2,0,3,5,0,0,0,5,5,1
Decca Lewins,M,45,19,601,0,0,2,4,2,0,2,0,0,3,5,5,0,0,0,0,1,0,3,1,0,1,3,5,0,1,0,0,5,5,4,3,0,5,4,1,0,1,5,0,3,0,4,4,0,0
Amerigo Trevan,M,18,0,345,0,2,3,0,0,2,0,0,2,5,4,1,0,3,0,4,5,0,1,0,2,0,0,5,1,4,2,0,0,4,0,0,0,3,1,5,0,0,0,0,0,0,4,4,0,3
Carlos Godart,M,50,4,309,5,1,1,2,5,1,3,2,3,5,1,4,0,4,0,2,1,0,3,4,1,0,4,3,5,0,5,3,2,2,4,0,0,4,0,0,2,5,0,4,0,2,2,0,0,4
Wake Shelliday,M,25,11,523,5,4,4,0,2,1,2,0,4,3,1,4,0,3,5,0,2,1,2,1,1,0,5,3,2,1,0,4,2,3,0,1,2,2,3,5,2,5,0,0,0,0,3,2,0,3
Arlinda Trounson,F,25,7,837,0,0,4,5,0,0,1,0,1,0,3,0,0,5,0,0,0,0,2,0,4,0,0,0,3,2,0,1,3,0,2,0,0,3,2,0,4,0,0,5,0,0,0,1,0,0
Agnola Rawsen,F,1,16,465,1,0,0,0,5,1,0,0,1,0,4,1,0,1,1,0,1,0,2,3,5,1,4,1,3,4,0,1,5,3,5,0,3,3,4,3,0,1,4,1,4,1,3,2,1,5
Arlina Burstow,F,35,10,483,1,0,1,5,4,1,0,0,1,0,4,0,0,0,4,0,1,2,4,0,0,0,0,3,3,4,0,1,3,0,5,5,3,5,3,5,2,4,0,4,0,5,0,1,1,1
Efren Blethin,M,56,0,772,0,0,3,0,0,2,0,4,0,4,5,1,0,0,0,4,3,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,3
Alys Mollin,F,1,19,328,3,2,0,1,1,5,1,2,0,1,2,5,0,1,1,2,3,2,3,1,2,4,2,5,2,3,0,0,5,0,5,0,3,0,5,1,1,1,0,0,3,0,4,0,4,4
Niles Cisson,M,25,10,560,5,0,4,5,3,1,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,1,0,0,0,5,2,0,1,4,0,5,0,2,3,5,0,0,4,0,1,0,0,0,0,0
Pernell Niess,M,18,13,553,4,0,4,5,1,5,3,2,0,5,3,4,0,2,0,2,5,0,1,4,1,0,5,2,3,4,2,1,2,0,1,0,0,4,5,1,3,2,5,3,3,2,0,5,0,4
Care Ramsey,M,35,17,462,0,2,1,5,5,0,0,2,0,5,5,0,1,2,0,0,4,5,5,0,0,3,2,3,4,3,2,0,3,0,3,0,0,4,5,5,1,0,5,0,2,0,4,2,3,0
Rhianna Sterricker,F,1,20,180,2,0,0,1,4,2,3,5,1,5,0,1,0,4,5,0,3,4,2,3,5,4,4,1,3,2,4,0,1,3,5,4,5,4,5,1,2,2,2,5,0,4,3,5,5,1
Louis Hamelyn,M,1,20,197,0,0,0,4,0,0,1,3,2,5,3,5,0,4,0,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,4,1,3,0,3,0,0,0,3,0,5
Huey Ivanyushin,M,45,2,891,0,3,2,1,4,1,3,2,5,0,3,2,2,0,2,0,2,4,3,4,3,0,4,1,0,4,5,2,4,0,1,2,4,5,3,1,5,2,4,4,2,2,4,5,5,0
Alley Braddon,M,35,12,531,5,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,4,0,2,0,4,0,2,0,0,3,0,0
Tersina Yokley,F,50,7,787,5,4,3,3,3,2,0,1,0,5,4,5,0,2,1,3,0,4,0,0,3,0,0,1,3,0,1,0,4,2,0,0,2,4,3,3,3,4,0,3,0,5,3,2,1,2
Biron Bahike,M,18,0,553,0,4,3,0,0,4,2,2,1,1,5,1,0,0,4,1,2,0,1,5,2,0,4,4,5,4,0,0,2,0,4,0,0,4,1,2,1,1,3,0,0,0,1,0,0,1
Shell Babalola,M,1,4,287,5,0,3,2,0,4,1,0,5,5,2,4,0,0,0,1,2,0,2,0,2,0,2,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Rozanna Jendrassik,F,50,19,604,1,0,2,2,0,0,3,2,5,2,4,0,0,0,3,0,5,4,4,5,4,3,2,2,0,5,0,0,0,3,4,5,2,2,3,4,1,0,0,2,0,1,2,0,1,0
Cathi Carillo,F,25,10,16,1,0,0,5,4,0,4,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,3,2,5,0,4,3,0,0
Kirstin Lambourne,F,35,15,27,5,4,4,4,2,0,2,4,3,0,5,0,0,0,1,3,0,2,2,4,2,5,0,5,5,4,3,0,5,1,4,4,5,5,3,2,2,0,5,0,4,4,5,1,4,0
Kari Pumfrey,F,56,11,524,3,4,2,3,5,0,0,1,1,2,4,1,2,0,5,5,0,0,4,1,5,2,4,3,3,5,1,2,3,1,5,0,0,3,2,3,3,2,0,4,0,3,2,2,2,1
Nolan Squeers,M,25,20,447,5,1,0,5,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,5,0,0,4,0,2,0,1,4,0,0
Wernher Phare,M,18,15,275,0,0,0,5,0,0,1,0,0,0,4,1,0,0,0,5,3,0,1,0,2,5,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
Shermie Yakushkev,M,25,4,945,0,1,0,5,1,5,2,2,0,3,1,0,0,1,0,3,0,0,5,0,0,0,0,0,5,4,5,3,0,4,0,4,0,0,0,0,3,0,0,0,0,0,1,5,0,4
Larry Rallings,M,56,2,131,5,0,0,5,0,2,0,1,5,4,4,1,3,3,0,4,2,0,1,0,0,0,2,0,5,3,2,3,0,1,0,0,0,0,2,0,3,0,4,4,2,4,0,0,0,4
Prince Fairbairn,M,25,9,921,3,0,0,5,1,3,0,0,1,0,0,4,0,1,0,5,4,0,2,0,4,0,3,0,3,0,0,1,0,3,0,0,0,5,4,0,3,0,4,0,2,0,3,2,0,4
Corri Tomblin,F,25,1,210,2,3,0,3,0,0,3,0,0,0,3,0,0,0,4,0,3,0,1,2,2,0,0,4,0,3,2,0,0,2,2,1,1,4,4,2,3,0,3,2,5,5,5,3,0,0
Frieda Mulgrew,F,35,15,793,5,0,5,3,1,1,2,5,5,2,3,2,2,0,3,0,5,1,5,3,2,1,2,4,0,5,2,3,1,1,2,4,3,5,2,4,1,2,5,0,4,4,3,5,2,0
Parker Grew,M,18,9,782,5,4,2,2,0,1,1,3,3,4,2,0,0,0,0,4,1,4,5,0,2,3,2,5,0,0,3,3,5,5,0,3,0,4,0,5,5,0,5,0,2,0,2,0,0,3
Grace Knottley,F,25,12,314,0,0,4,0,2,2,2,0,0,0,3,5,1,2,2,4,0,5,3,0,0,3,0,3,4,4,0,0,4,4,3,1,0,5,3,5,3,2,1,2,1,2,0,2,3,2
Ardelis Blumire,F,45,13,603,2,0,0,1,1,5,1,5,3,1,2,4,0,1,1,2,5,2,4,3,2,1,5,5,2,1,2,4,3,4,5,4,3,1,5,2,0,2,4,3,3,4,3,1,4,4
Jenni Camelli,F,25,12,50,3,2,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,4,4,0,0,4,0,4,0,0,0,0,0
Dionisio Coulter,M,35,12,970,2,1,0,3,0,2,4,5,1,0,5,0,2,0,3,1,3,4,5,4,3,2,5,0,0,5,1,3,0,2,5,5,5,2,4,0,0,0,4,2,2,2,3,2,5,1
Gibb Bergin,M,50,16,970,3,0,4,5,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Joshia Mathis,M,25,4,132,0,0,5,4,3,1,2,0,0,0,3,0,0,1,0,3,4,0,5,0,0,5,0,0,2,0,0,4,0,4,5,0,0,0,4,0,1,0,0,0,0,0,5,2,0,5
Fredrick Hollows,M,35,4,313,0,1,0,1,2,5,4,4,5,0,1,3,5,4,0,1,1,5,1,0,0,5,4,3,3,0,5,2,4,4,3,0,5,2,5,3,5,0,0,1,5,0,2,0,1,4
Darb Cheng,M,18,2,303,0,0,4,5,2,1,4,1,0,2,1,3,0,0,4,3,2,3,1,0,0,0,0,3,3,0,2,1,4,4,5,0,1,0,3,3,2,4,4,2,2,5,0,1,1,1
Phoebe MacRanald,F,35,13,488,4,0,2,4,4,0,4,0,3,0,3,0,0,4,4,0,4,2,0,1,4,1,5,0,3,1,2,0,2,0,0,0,4,0,4,3,0,0,4,0,4,3,3,0,4,1
Orville Beynon,M,50,4,497,5,0,4,4,0,0,0,3,4,5,5,5,0,0,1,0,0,4,2,2,0,2,0,3,0,5,0,0,0,4,3,0,1,4,2,0,1,1,0,2,0,5,3,1,0,1
Tildie Tyson,F,56,5,123,4,0,3,3,0,2,0,5,0,1,0,1,1,0,2,0,2,5,1,0,0,1,0,4,0,4,2,0,0,0,0,0,0,3,3,2,1,2,5,3,4,2,0,2,3,2
Pip Ayliffe,M,18,9,985,3,3,4,5,4,0,4,0,0,0,2,0,1,5,0,0,1,3,5,0,0,5,0,2,4,0,4,0,0,3,5,3,3,0,5,2,0,0,3,0,0,0,5,1,4,0
Abraham Nelthorpe,M,35,4,417,1,4,1,5,3,1,0,0,5,5,3,3,2,0,3,2,5,3,1,0,0,2,0,0,0,0,3,2,0,2,0,4,4,4,5,0,3,4,0,3,0,5,0,5,5,0
Bernita Brandacci,F,1,12,730,1,2,4,2,5,0,4,0,3,0,1,5,5,0,2,0,2,5,3,1,1,1,3,4,0,1,2,1,1,5,5,0,5,1,5,4,1,5,4,3,3,4,1,2,2,0
Miguel Macquire,M,1,15,551,0,0,3,3,0,0,0,5,0,0,5,5,1,0,0,0,2,5,3,0,0,5,2,0,0,4,0,2,0,4,0,0,0,0,5,3,2,3,0,2,0,0,0,2,3,0
Paddy Granville,M,25,5,328,0,0,0,5,0,0,2,0,0,0,1,0,0,2,0,0,5,0,4,0,0,0,0,0,0,4,2,0,0,0,0,3,0,1,0,0,3,0,5,0,1,0,0,0,0,0
Mart Kerin,M,18,12,41,5,0,0,5,0,0,0,1,3,4,1,0,3,0,0,3,1,0,5,0,0,0,4,0,0,5,2,3,0,1,0,3,0,3,0,0,3,0,5,0,5,0,0,5,0,0
Anson Kaasmann,M,56,20,307,5,1,0,3,3,2,0,1,2,4,5,1,0,4,4,0,0,0,1,1,0,0,4,0,4,0,4,1,0,5,3,5,5,3,1,0,3,5,0,5,0,4,3,1,0,3
Darrel Bolter,M,56,17,284,0,1,1,5,3,5,2,1,1,4,1,4,4,0,2,5,5,4,3,3,2,0,4,3,5,0,4,2,4,4,1,1,4,5,5,1,3,2,0,0,0,0,3,5,5,5
Gram Kench,M,18,9,863,3,0,4,4,1,3,1,0,0,4,0,0,2,5,0,3,3,2,4,0,5,5,0,2,1,4,0,4,5,3,3,0,1,2,3,5,0,0,3,2,0,0,5,3,5,3
Sam Dubose,M,50,4,836,5,0,1,3,0,0,3,1,0,1,2,0,5,0,4,0,0,3,3,5,4,2,0,2,0,5,0,4,0,1,4,5,1,1,2,4,3,1,0,4,0,0,3,3,3,0
Broderick Aynold,M,45,14,971,3,0,1,5,4,0,3,3,0,4,0,0,2,2,0,0,2,3,2,0,0,1,0,2,4,5,1,4,0,0,5,0,1,4,5,5,3,0,3,0,0,0,1,5,5,0
Conney Measor,M,1,5,731,3,0,0,3,0,0,0,3,1,5,5,0,1,5,5,0,1,4,0,1,4,5,4,2,3,3,4,1,0,3,5,1,5,0,1,2,4,4,0,1,0,2,4,0,4,2
