Nikolai Rarity,M,45,4,981,0,3,0,4,3,1,3,3,0,0,3,3,0,1,2,4,3,4,0,5,3,5,2,2,0,0,2,5,2,3,5,5,1,3,5,4,0,2,0,3,4,0,0,5,1,4
Jill Timson,F,18,16,933,5,0,5,0,3,3,0,0,0,3,2,3,0,0,0,2,0,0,5,0,2,0,0,4,0,2,0,3,1,2,2,5,0,1,0,1,1,0,0,0,3,1,0,5,3,2
Noel Camin,F,45,11,804,3,0,0,0,0,2,3,0,0,5,1,4,0,0,0,0,1,0,2,2,0,0,0,0,3,3,2,1,2,5,4,3,2,3,0,3,0,0,0,5,1,5,0,0,1,5
Berkly Trewett,M,1,11,532,1,2,0,5,4,0,0,5,0,1,0,3,3,2,4,3,1,4,0,1,2,4,4,0,1,0,0,3,1,3,1,3,4,5,1,0,3,0,2,5,0,4,0,0,3,1
Annmaria Fogel,F,25,7,494,0,0,0,4,0,5,0,3,0,5,1,1,2,1,2,3,1,1,5,1,2,5,3,0,4,1,3,4,0,4,0,5,0,1,2,5,3,4,4,4,0,3,1,4,0,0
Jarrett Zottoli,M,18,12,740,3,0,0,5,0,0,0,4,4,3,5,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,4,3,3,2,4,0,0,4,0,0,0,0,0,0,3,0,0
Dot Cassedy,F,45,3,497,0,3,0,4,0,0,3,0,5,5,3,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,4,3,0,0,0,2,0,5,4,0,5,0,0,3,0,0,0,0,0,0
Dorisa Chadney,F,50,15,981,1,0,0,0,0,0,0,3,0,0,3,2,3,0,0,2,3,4,0,4,0,2,0,0,0,5,0,1,0,3,0,3,0,4,4,0,0,0,0,3,0,0,0,0,0,0
Guillema Heinzler,F,25,20,326,1,2,5,4,0,2,3,3,0,0,0,2,1,2,3,5,3,3,2,4,1,2,2,2,1,4,4,3,2,4,5,5,2,5,1,2,5,0,0,5,5,4,5,0,1,5
Jenda Broxap,F,45,19,550,4,3,5,3,4,5,2,3,0,0,0,3,5,2,3,2,1,3,4,4,1,2,2,4,0,1,0,3,2,5,5,5,4,1,0,1,4,0,0,5,5,4,3,3,5,5
Rebekah Naismith,F,35,20,171,3,4,2,3,2,3,0,0,5,0,0,3,3,1,3,0,0,0,4,0,0,2,0,4,5,0,0,5,3,5,0,2,0,3,1,0,1,0,3,4,4,2,0,2,2,3
Emmey Nottingham,F,18,20,197,0,0,2,5,0,0,0,3,0,4,1,5,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0
Iorgos Smithin,M,18,1,50,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0
Moria Healks,F,1,17,406,1,2,0,5,2,5,1,1,5,5,2,3,0,4,4,0,4,4,2,3,3,4,0,0,4,1,0,1,2,3,3,4,0,4,3,3,3,2,4,3,3,5,3,3,3,2
Ferrel Foye,M,45,4,22,0,1,0,4,4,1,4,0,0,5,3,0,0,1,4,0,5,0,3,4,5,3,0,5,1,2,5,0,1,5,5,5,0,0,4,1,2,2,5,0,0,0,0,0,0,0
Emmerich Dewhurst,M,25,12,79,0,0,0,2,0,0,3,1,0,5,1,5,0,3,5,2,5,0,2,0,1,0,0,3,0,3,2,0,0,0,0,2,2,3,0,5,1,0,3,4,0,1,3,3,3,0
Lu Turfitt,F,45,17,927,3,3,4,4,0,0,2,1,3,1,0,5,5,0,0,0,5,1,5,2,0,2,5,2,0,4,1,3,2,3,5,4,2,4,5,1,3,2,3,4,1,1,0,0,1,4
Arabela Tacon,F,45,8,483,0,0,0,1,5,1,1,5,0,5,5,4,5,0,0,1,3,4,5,4,0,3,4,3,4,0,0,4,4,4,1,5,4,5,1,5,5,2,5,2,2,5,0,4,3,1
Rutger Loges,M,1,7,609,3,0,0,5,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,0
Marybelle Wildman,F,1,17,372,5,2,0,5,0,4,3,5,0,5,5,1,1,1,3,0,3,4,1,0,0,2,5,3,1,4,3,3,2,3,5,4,2,5,1,1,0,4,0,4,5,1,5,1,1,5
Yasmeen Ginity,F,35,8,253,3,3,5,4,0,0,3,0,0,5,4,0,1,5,1,0,0,5,2,0,3,4,2,1,5,1,2,0,1,3,0,1,3,4,1,5,1,0,2,3,0,3,1,0,4,0
Riley Maudlin,M,25,1,31,4,0,2,5,0,2,0,3,0,2,0,5,0,4,1,4,4,0,2,0,1,0,4,3,3,0,3,0,0,4,0,0,1,3,3,5,2,0,0,4,0,4,0,1,3,0
Elke Francais,F,50,0,37,0,1,2,0,3,0,3,5,0,0,5,0,0,0,0,4,0,5,2,0,0,1,0,0,2,3,4,0,0,4,0,5,0,0,5,0,2,0,3,0,0,0,2,0,0,0
Beauregard Grahlman,M,35,9,609,5,4,0,5,0,3,1,3,0,2,3,4,3,1,2,5,1,5,0,1,2,1,0,3,1,4,0,5,4,4,4,0,0,0,3,5,2,3,0,1,1,4,0,5,0,2
Jami Learmond,F,18,15,777,2,0,0,0,2,0,1,0,2,2,5,0,5,0,0,0,0,2,2,3,5,4,3,0,1,0,4,1,0,4,0,4,0,5,0,0,2,0,1,5,0,5,4,3,0,0
Gardy Caberas,M,25,6,836,0,0,2,5,0,0,0,3,1,4,5,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,3,0,4,0,0,0,0,0,0,4,0,0
Sue Chitty,F,1,5,279,2,0,5,4,1,1,0,2,5,3,0,0,1,1,2,3,5,5,5,1,2,4,0,4,1,0,4,3,4,3,4,4,0,0,4,2,1,0,1,1,0,3,0,0,4,0
Michel Duggan,F,18,20,28,2,2,5,4,3,2,4,5,0,4,0,3,1,4,2,1,4,2,0,3,3,3,3,4,2,3,3,0,0,1,3,1,0,5,0,4,1,2,5,5,0,5,2,4,2,3
Louisette Tremayle,F,18,15,923,0,0,2,3,2,4,1,0,3,2,2,3,0,3,5,0,0,1,1,0,1,3,2,5,4,1,0,2,5,2,1,5,0,2,4,1,1,4,3,3,3,4,3,4,3,2
Darlleen Tabourier,F,50,15,142,2,4,2,4,0,3,0,3,2,1,2,1,5,1,4,2,0,4,1,3,5,4,2,4,3,1,4,4,2,1,1,3,5,1,4,2,3,4,5,1,3,1,3,5,5,2
Germaine Biddulph,M,35,5,743,0,1,5,5,0,5,3,0,0,0,5,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,5,4,0,4,4,4,0,5,0,0,0,0,0,0,0
Gilbertine Alessandretti,F,50,8,37,0,0,5,5,0,0,0,3,5,0,4,0,0,0,0,5,3,2,1,3,0,0,0,0,3,4,4,0,0,3,0,0,0,0,4,4,4,4,2,0,0,0,4,3,0,0
Inglebert Cadwallader,M,50,20,302,3,1,0,4,5,3,2,3,0,2,1,3,4,5,1,5,4,0,1,5,4,4,0,5,5,0,1,1,0,2,5,5,2,0,4,1,0,3,0,0,4,0,3,5,0,4
Rance Tonn,M,1,9,522,0,4,2,4,2,0,4,5,4,1,2,1,3,4,5,5,1,3,2,4,1,3,3,5,5,0,5,0,4,5,3,3,1,3,5,4,0,0,0,5,0,1,3,3,0,1
Rosalynd Storres,F,50,15,82,4,2,0,5,4,3,0,3,5,0,0,3,1,5,3,5,5,4,2,3,4,1,5,1,3,1,3,4,4,0,2,0,0,5,0,5,4,3,0,5,5,1,3,5,0,5
Wendall Hanes,M,50,15,616,0,0,5,5,0,3,0,3,5,0,3,4,0,1,4,4,3,2,4,3,5,0,0,4,3,5,0,4,0,2,0,0,0,3,1,2,4,0,2,4,3,0,4,1,0,3
Charmian Morales,F,35,15,640,3,1,0,5,4,0,1,1,1,0,5,5,1,0,0,0,5,2,1,4,0,5,4,0,3,5,2,0,5,1,1,4,5,4,2,2,3,4,0,3,5,4,4,3,4,5
Bren Benettelli,M,1,10,265,0,3,0,5,0,0,0,0,0,3,3,0,0,5,1,0,3,4,2,0,4,5,2,5,4,3,2,4,5,2,0,2,1,3,4,0,3,0,5,0,0,0,3,3,3,0
Reinald Mecchi,M,45,4,956,0,4,1,3,0,3,2,2,5,3,3,4,3,3,4,2,5,0,4,4,4,2,0,2,0,0,0,2,0,3,4,0,2,0,2,1,3,0,3,5,4,0,0,1,1,3
Creight Mabbitt,M,45,15,956,0,0,0,4,0,0,3,3,0,0,4,2,0,3,2,5,3,0,0,4,4,0,0,2,0,4,3,0,0,4,4,0,1,2,0,1,0,5,4,0,1,0,0,3,0,5
Hort Emanuel,M,35,17,208,2,4,0,5,2,3,0,4,0,2,5,1,5,2,2,1,3,4,5,5,1,4,0,2,4,4,1,3,5,4,1,4,3,4,4,1,3,5,5,3,4,4,3,4,4,2
Devlin Lower,M,35,17,581,5,1,1,5,2,0,0,5,2,4,0,0,0,0,0,1,4,1,1,3,3,0,3,0,2,4,4,1,1,0,3,3,0,1,5,0,2,0,0,3,0,5,0,4,0,0
Vassili Korf,M,1,12,434,0,0,0,4,3,0,0,0,5,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,4,0,0,2,0,0,0,0,2,0,2,0,4,0,0,0,2,0,0,0
Bunnie Jimmes,F,18,20,212,2,0,5,4,4,0,0,2,0,3,0,0,4,1,3,5,4,5,2,0,0,2,0,4,4,0,1,0,4,0,0,1,3,5,0,0,0,0,3,0,0,5,0,5,2,0
Roldan Twigg,M,45,1,226,5,3,0,4,0,2,4,0,0,2,5,0,0,4,4,0,0,1,2,5,3,1,2,4,1,2,4,2,4,0,4,5,0,5,4,2,3,0,2,0,0,0,0,1,2,0
Orlan Bew,M,25,5,112,3,0,0,2,4,0,2,0,1,5,5,3,0,0,0,0,0,5,4,0,0,0,5,3,3,3,2,0,4,3,1,0,2,5,3,5,3,3,2,0,1,4,3,3,1,0
Xavier Follen,M,56,0,758,1,0,0,5,0,4,0,5,0,4,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
Bevin Aspray,M,50,9,360,3,2,5,5,0,3,1,0,2,2,1,4,2,0,0,0,5,5,5,0,0,0,0,0,5,0,1,3,1,0,3,0,3,5,0,4,0,0,0,3,4,4,3,2,0,1
Clair Houldin,F,25,1,118,3,0,3,5,1,0,0,1,0,5,5,0,0,0,0,0,4,3,5,0,2,0,0,4,1,2,1,4,4,0,4,0,3,4,0,2,3,0,3,0,0,4,2,0,2,0
Norene Peealess,F,35,18,601,3,0,1,3,1,1,0,4,5,2,5,0,1,0,0,2,2,5,5,3,4,4,5,5,2,5,5,5,5,2,2,1,4,5,2,5,2,1,3,1,3,4,2,0,3,4
Cristina Custed,F,25,17,772,3,2,0,1,0,0,0,0,0,2,2,5,4,5,1,5,0,2,1,0,0,0,0,3,3,5,3,0,2,3,5,2,0,0,0,1,4,2,1,4,0,1,4,4,0,0
Hyatt O' Mahony,M,45,0,68,1,0,4,5,3,0,0,2,5,3,2,2,0,2,3,1,4,3,4,3,1,0,2,4,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,4,0,2,3,1,0,0
Edee Swanbourne,F,25,17,863,0,1,4,4,0,3,2,3,2,4,1,3,4,5,3,1,2,2,2,2,4,5,0,5,2,3,4,3,1,3,5,2,0,1,5,1,2,0,5,3,4,0,0,2,4,4
Jamison Cuffe,M,50,12,294,0,0,0,5,0,4,0,0,0,5,3,3,0,3,2,0,1,1,2,3,4,0,4,2,3,5,3,1,0,3,4,0,0,3,0,1,4,1,5,1,1,4,3,2,0,5
Northrup Bazylets,M,45,0,98,4,0,1,4,0,1,0,0,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,2,5,0,0,5,4,3,5,0,0,0,1,0,5,0,0,4
Desdemona Inskipp,F,35,9,56,0,0,2,4,0,0,0,3,3,2,2,4,0,2,4,0,2,0,5,4,0,5,4,2,0,0,2,1,0,4,1,2,2,4,2,1,4,4,0,3,5,0,0,0,1,5
Tymon Camp,M,50,16,68,2,3,0,5,0,5,3,0,2,0,4,3,5,0,0,0,0,2,1,3,3,4,0,0,5,5,2,1,1,0,3,1,0,0,0,0,4,0,1,0,0,3,3,2,0,0
Dale Lackington,M,56,1,200,0,0,0,5,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0
Alexa Coonihan,F,25,19,83,3,1,2,2,1,0,2,1,4,4,2,1,4,4,5,2,4,3,5,4,1,4,2,5,1,1,4,3,4,5,3,5,0,0,0,1,2,2,4,4,0,2,3,4,0,0
Dallon Banfield,M,18,7,633,0,3,4,4,3,3,0,1,5,5,1,1,0,3,2,2,4,5,4,1,4,5,4,2,1,5,5,1,0,4,1,2,2,0,2,1,4,0,5,3,1,0,2,0,1,5
Jessee Rozec,M,45,0,906,3,3,0,5,0,0,0,4,4,4,2,5,5,2,5,0,5,3,2,4,3,5,0,4,0,4,3,0,2,2,1,3,5,3,5,2,2,5,4,5,0,5,3,3,3,1
Lynsey Meace,F,35,0,937,3,0,1,0,0,2,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,3,4,1,0,0,0,0,0
Terrel Dilloway,M,45,11,334,3,1,0,2,3,0,2,1,0,1,5,0,0,2,3,1,2,0,2,4,1,3,2,4,0,4,4,2,1,3,2,3,0,5,4,1,0,0,2,1,0,2,0,3,0,0
Olin MacSporran,M,35,17,606,4,0,0,0,3,0,0,1,0,2,3,0,0,0,0,3,5,2,0,0,0,0,0,0,1,5,0,0,0,3,0,0,0,4,0,0,2,0,0,4,0,0,4,0,0,0
Gratia Beaney,F,45,14,571,5,0,0,3,0,2,2,4,3,1,5,0,0,1,2,1,4,5,4,5,2,4,2,5,0,3,0,1,0,0,5,4,2,0,5,1,4,0,0,1,4,4,0,3,0,4
Ferdinanda Predohl,F,18,8,622,0,3,3,3,1,2,4,3,2,4,4,3,3,2,1,5,3,5,4,2,5,1,5,3,1,1,3,1,4,5,4,5,5,5,0,5,3,2,4,3,5,0,3,4,5,5
Jasun Edgerton,M,18,1,23,0,1,0,2,1,2,4,1,5,5,5,1,5,1,2,2,0,2,5,1,2,1,0,3,0,3,2,2,3,5,4,5,5,0,2,1,0,0,3,5,1,0,4,0,5,2
Thorin McRobert,M,45,14,275,0,0,2,4,0,3,2,3,0,0,1,3,0,3,2,2,4,0,3,4,4,2,0,2,0,0,2,2,0,3,4,3,2,3,2,4,0,0,0,5,3,0,0,0,0,4
Norton Savins,M,1,8,560,1,1,0,4,3,0,4,0,0,5,0,0,5,5,1,0,3,2,4,3,3,1,0,3,4,5,4,4,3,2,2,3,3,0,3,3,1,0,2,0,0,4,3,0,5,0
Philippine Gerrey,F,45,15,752,4,0,1,4,3,2,0,0,0,0,0,0,5,1,2,0,1,2,1,3,2,0,0,2,1,5,4,3,0,4,2,5,5,5,4,4,0,3,2,3,0,3,4,5,1,0
Cass Dollin,M,1,14,21,0,0,1,4,0,0,2,2,2,1,5,0,0,1,1,5,4,1,1,3,5,0,3,4,4,5,5,4,3,5,0,5,5,1,5,0,0,0,0,4,0,3,3,3,1,0
Halette Showers,F,25,1,338,2,1,3,4,0,0,0,0,0,5,0,0,2,0,3,0,0,2,3,3,5,2,0,4,1,4,4,4,3,1,0,5,0,4,4,3,0,0,0,1,0,2,4,2,2,0
Nathalie Sheridan,F,56,0,778,0,3,5,4,0,3,2,4,5,0,0,0,0,1,4,0,4,0,0,4,5,5,2,5,2,0,2,1,1,3,5,2,0,1,4,1,2,0,5,3,0,0,0,0,0,0
Aguste Covolini,M,25,15,211,1,1,2,5,0,2,2,3,5,2,3,0,2,0,5,5,2,5,2,5,4,2,0,5,0,0,4,1,0,5,5,3,0,5,2,1,4,3,5,4,0,0,5,5,0,0
Ethe Massard,M,18,3,104,0,0,0,4,0,3,1,2,4,4,3,1,0,5,1,5,3,0,5,0,4,0,3,4,0,0,1,0,0,5,3,0,3,5,5,4,0,0,0,1,4,0,0,4,1,1
Anthea Holdall,F,25,9,354,0,4,2,3,0,3,2,5,2,2,1,2,3,5,2,0,5,4,2,5,5,2,4,3,3,1,1,1,0,4,4,5,3,2,3,5,2,0,3,0,3,4,3,0,3,2
Garold Durning,M,1,14,228,0,0,2,3,3,2,0,0,0,0,5,2,0,0,0,1,0,0,2,0,0,0,0,0,4,4,1,0,0,0,0,0,1,0,3,0,5,0,2,0,1,0,1,0,0,5
Cati Dineges,F,1,15,495,0,0,4,4,3,1,2,0,0,5,1,0,1,3,2,0,1,3,5,5,4,1,0,2,2,1,3,5,2,4,5,3,4,3,0,4,4,1,5,5,3,3,2,2,1,4
Andrew Pasley,M,56,18,535,1,4,0,5,2,0,3,2,3,3,1,1,5,1,2,5,1,1,2,2,2,4,0,5,5,5,1,3,5,2,0,5,4,2,5,4,2,0,1,3,0,0,1,1,2,0
Evan Raddon,M,50,17,379,0,1,0,4,3,0,3,5,0,0,3,0,0,0,0,0,5,0,4,0,0,1,0,0,2,0,4,0,0,5,0,5,0,3,0,3,2,0,2,0,0,0,2,0,0,0
Mac Lambden,M,1,11,462,0,2,3,0,0,0,0,0,0,5,5,0,2,1,2,0,0,5,1,0,2,5,0,4,1,0,1,0,4,5,4,3,3,5,0,2,1,0,0,3,0,3,0,0,4,0
Donovan Meiklejohn,M,35,3,840,0,0,0,5,2,0,0,0,3,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,4,4,1,5,3,1,4,0,1,2,4,3,0,3,3,1,1,2,3,5,2,5
Zelig Vautin,M,35,19,988,5,0,0,4,3,3,0,0,0,0,3,4,0,5,3,1,0,0,0,0,5,0,0,3,2,0,1,5,3,4,4,3,1,0,3,5,3,0,0,4,4,5,5,3,5,2
Riobard Leither,M,50,7,758,4,4,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,2,3,3,0,3,0,0,3,4,0,0,0,0,0,4,0,4,0,0,4,0,2,0,0,0,4,0,0,0
Ogdon Skeeles,M,35,17,338,0,0,5,5,2,0,0,5,0,4,1,5,0,0,0,1,4,1,4,3,0,0,0,0,2,0,0,4,1,4,0,0,0,1,0,0,2,0,0,4,0,0,0,2,0,0
Derry Orniz,M,25,9,466,3,2,3,5,5,1,3,3,0,1,4,0,3,1,2,5,1,0,5,1,2,4,0,4,4,4,0,0,4,5,4,4,0,4,4,2,0,1,3,0,0,4,5,1,2,0
Ethelda Richten,F,25,10,13,5,2,5,3,1,5,0,4,1,1,4,5,2,4,5,1,4,5,0,0,0,0,0,5,2,4,2,3,3,3,4,2,5,0,4,2,2,0,0,4,5,2,5,3,4,5
Tadeas Winger,M,35,1,417,0,1,0,5,3,4,2,5,1,0,3,0,2,5,5,1,0,5,3,0,5,2,5,3,2,4,0,2,4,0,4,3,4,5,3,5,2,0,3,5,0,0,5,0,3,0
Sheila Smead,F,45,8,434,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,5,0,0,2,0,3,0,2,0,0,4,5,0,0,0,0,3,0,2,4,0,0,4,2,3,0,2,0,3,0,0
Muriel Neeves,F,25,19,275,2,0,3,5,3,1,2,5,0,2,2,1,2,0,0,2,1,5,2,5,3,4,4,0,0,1,0,4,0,3,5,5,4,4,0,0,4,0,0,0,0,2,1,1,0,0
Jacobo Smout,M,35,1,469,1,1,2,5,3,3,2,4,5,3,3,3,2,1,4,0,0,4,1,0,5,3,3,5,4,0,2,5,3,1,4,5,4,1,4,1,4,0,4,4,4,5,3,1,1,4
Missie Fifoot,F,18,17,286,5,4,4,3,0,4,0,0,5,5,2,1,2,0,0,0,0,5,0,0,0,0,0,3,0,5,4,0,2,3,5,2,3,5,2,1,3,0,0,1,2,1,2,0,1,1
Bernie Daelman,M,25,19,122,3,0,2,4,0,3,0,0,2,3,3,1,0,0,2,3,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,1,2,4,0,5,0,0,5,4,5,0,2,0,1
Hillery McKenny,M,45,19,68,2,1,0,5,2,3,4,0,0,5,5,1,0,0,0,0,5,1,5,3,3,3,0,0,1,3,1,4,0,4,3,5,3,5,0,4,2,0,2,3,3,5,4,0,0,4
Kendra Gaffney,F,45,0,76,3,0,1,5,3,2,0,4,4,4,2,5,0,3,2,4,5,3,4,4,3,0,5,3,0,1,0,1,2,3,2,3,2,2,2,3,3,0,2,3,4,5,3,0,1,4
Pennie Goede,M,45,5,502,0,0,0,4,4,4,0,3,0,2,1,1,0,3,2,5,4,4,4,3,4,4,5,0,0,5,2,2,2,3,2,5,2,5,0,2,1,0,1,5,2,0,3,5,3,5
Roze Lorraway,F,50,12,152,2,2,2,0,5,0,1,1,3,1,1,1,1,0,0,2,1,1,1,3,3,2,0,0,3,1,0,1,1,0,3,4,0,0,5,5,4,2,1,4,0,3,1,1,0,0
Allard Itzhaki,M,1,20,349,0,0,5,5,4,1,0,3,5,2,4,0,0,0,0,5,4,0,5,0,0,0,0,4,0,0,0,4,0,5,0,0,0,0,4,0,1,1,3,0,0,0,0,5,2,0
Rikki Batchan,M,25,12,800,4,0,0,5,4,2,0,2,0,1,4,3,0,5,0,2,4,0,5,4,3,0,5,3,3,3,0,1,5,3,2,5,4,4,1,1,0,0,0,5,1,1,4,3,1,4
Sloane Cattermoul,M,35,13,524,0,2,2,4,0,3,0,0,3,5,0,0,1,3,2,1,5,4,0,0,4,2,2,5,4,4,4,5,5,1,0,4,0,1,4,2,0,0,3,4,0,3,3,0,2,0
Nigel McCowan,M,56,19,931,0,1,1,5,0,1,2,0,0,3,3,3,2,3,2,1,3,5,2,2,4,2,4,2,0,0,4,1,2,0,5,0,0,0,5,2,0,2,1,3,4,0,2,1,0,4
Celestyn Trahearn,F,50,16,180,0,2,0,4,1,2,0,2,0,3,0,2,2,3,2,5,5,1,4,3,4,5,0,4,3,1,1,0,4,0,4,1,1,2,0,2,0,0,5,0,5,2,3,5,2,5
Shawn Sier,M,18,3,319,1,1,5,5,1,2,0,1,5,0,2,5,1,0,0,1,5,2,1,2,0,5,2,0,1,0,4,4,3,1,4,3,0,1,4,3,0,3,4,5,0,2,2,5,2,0
Bartlet Biggadyke,M,35,0,735,0,0,5,4,0,0,0,4,3,3,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,3,3,0,0,3,0,1,0,5,5,0,5,0,5,5,0,5,0,5,0,0
Kym Berzons,F,35,10,421,3,3,1,5,4,1,0,0,0,5,1,5,5,1,2,0,1,2,5,1,2,4,4,0,3,0,4,3,5,1,1,1,4,4,3,2,5,2,4,1,2,3,4,4,4,1
Danica Wrist,F,50,15,132,1,0,2,0,0,0,0,3,4,1,2,4,3,3,1,5,0,4,1,1,2,4,4,0,5,4,0,4,1,0,1,3,0,2,3,5,0,5,3,5,0,1,3,2,0,0
Kin Ciccarello,M,45,12,280,1,0,1,4,0,4,4,2,2,3,2,3,1,2,4,5,1,2,4,3,1,3,5,2,0,5,2,3,0,3,3,1,2,2,2,2,3,0,2,4,2,1,1,0,1,5
Jacquelynn Harp,F,25,15,191,4,1,5,0,2,5,0,3,3,1,5,0,2,1,4,0,3,5,1,2,5,2,4,4,1,4,0,0,2,3,1,3,3,4,3,2,4,5,4,1,3,1,5,1,4,4
