Errick Lightoller,M,35,8,82,4,0,3,3,4,2,1,5,2,1,0,5,0,3,2,4,3,0,0,1,2,0,0,4,1,1,2,3,4,0,4,1,4,3,0,2,5,0,0,0,3,4,5,2,2,0
Aryn Thrustle,F,18,16,799,0,4,1,3,5,1,2,0,3,1,1,5,0,4,2,0,4,0,5,0,5,3,0,4,3,5,4,2,2,1,1,3,1,0,1,1,3,1,0,3,0,0,3,0,5,1
Babette Greggor,F,35,15,302,0,0,4,5,0,2,0,3,1,5,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,4,0,3,4,0,2,5,4,0,3,0,4,3,3,0,0,0,0,0
Palm Tucknott,M,18,2,453,3,0,0,5,4,3,1,0,0,5,2,0,1,3,1,3,0,5,1,3,2,0,0,4,2,3,3,5,4,4,4,1,0,5,4,4,4,4,3,5,3,4,4,5,2,2
Adelaida Humby,F,35,0,136,4,0,4,4,0,5,3,1,4,5,2,3,1,1,0,5,3,5,0,0,0,5,3,0,0,4,3,2,2,5,2,5,3,4,0,5,4,2,1,0,4,4,4,0,1,1
Adolphus Ratt,M,18,4,459,0,0,5,0,2,0,0,0,0,4,5,5,0,0,0,1,0,0,5,0,0,0,0,0,3,3,4,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,2,1,0,4
Rab Balasini,M,45,7,598,3,2,4,0,0,0,0,0,5,2,5,5,1,0,5,1,5,5,0,5,0,4,0,3,0,0,1,0,2,0,5,1,0,2,4,0,0,0,3,3,0,0,0,0,0,0
Guinna Binder,F,1,1,720,1,0,0,4,3,0,0,5,0,2,5,0,0,0,1,0,5,0,3,5,4,0,0,2,0,3,5,0,0,1,4,2,0,2,0,0,0,0,5,2,0,0,4,0,0,0
Leeann Mitkov,F,35,19,775,3,3,4,0,2,1,4,1,5,4,0,0,2,2,4,0,1,5,0,2,2,1,3,0,2,1,2,0,0,4,0,4,4,0,0,1,3,2,1,2,1,1,2,0,0,3
Urbanus Filkov,M,1,12,307,2,4,3,1,2,4,1,0,4,0,5,5,1,0,4,1,0,0,1,3,4,3,0,2,5,5,5,0,0,1,4,3,4,0,3,0,0,4,4,5,1,3,0,0,0,2
Mickie Dietmar,F,1,3,944,5,4,1,1,3,4,4,0,2,0,1,3,2,4,4,5,1,0,0,2,0,0,0,4,3,4,4,0,4,3,0,2,0,2,1,1,1,0,3,2,0,1,3,0,2,0
Rustin Garrioch,M,25,3,80,0,0,4,2,3,2,0,0,5,0,2,2,0,3,0,0,5,0,2,0,0,3,0,3,0,0,5,0,0,2,3,5,4,4,4,0,3,0,4,0,3,0,0,3,0,0
Winfred Sudran,M,25,0,471,0,0,4,5,0,0,0,3,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,2,0,3,4,0,4,0,3,0,0,0,4,0,0,0
Rudolph Musk,M,50,17,186,3,3,0,4,2,0,0,2,0,3,2,3,2,1,2,4,0,4,0,3,4,4,4,2,0,2,3,5,2,1,5,0,3,4,3,2,1,0,3,3,4,0,1,0,1,0
Kate Frayling,F,18,16,26,0,0,0,1,0,3,0,4,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,5,5,3,0,0,0,3,4,0,3,0,0,0,0,5,3,0
Huberto Cisson,M,45,15,186,1,0,0,4,3,2,1,3,3,5,2,4,2,3,5,5,0,5,5,3,2,2,2,2,0,2,4,0,2,0,5,4,3,0,3,1,4,3,0,2,3,5,2,5,1,2
Carly Priel,F,50,20,232,3,0,5,5,0,3,2,0,0,5,2,3,2,5,4,3,1,3,0,2,0,2,4,2,3,3,3,0,5,4,1,5,3,5,0,2,1,0,0,1,0,4,5,1,2,4
Monti Browne,M,50,8,843,1,4,4,2,0,1,3,1,2,5,0,4,5,4,1,1,1,5,3,4,5,3,2,5,4,5,0,5,3,3,4,2,4,4,1,2,3,3,2,0,1,2,0,4,4,1
Wilhelmina Spollen,F,18,8,557,0,4,2,4,0,3,0,5,2,5,3,1,4,1,3,0,4,2,4,1,0,0,0,3,0,1,2,1,0,5,4,3,0,3,2,3,0,0,2,5,5,0,1,0,3,0
Doroteya Wanjek,F,1,11,722,0,4,3,4,3,2,0,0,5,3,4,1,2,5,1,2,0,3,3,3,2,0,4,4,3,0,1,1,1,2,2,4,0,5,2,5,0,0,0,5,0,0,2,5,3,5
Dolli Penkethman,F,50,7,805,0,0,1,4,5,3,0,0,2,5,1,3,2,5,4,0,3,1,2,1,5,2,2,3,4,4,3,0,0,4,4,5,3,5,2,4,0,3,2,4,0,0,2,1,0,1
Chris Jeffries,F,50,15,157,3,0,5,5,3,0,4,1,0,4,0,4,2,2,3,0,1,4,0,2,0,0,0,0,3,3,0,4,0,3,0,0,0,0,0,0,3,0,5,3,3,1,0,1,0,1
Janene Giovani,F,25,4,462,3,1,0,2,2,3,3,1,2,5,1,2,0,0,0,2,0,0,5,0,0,4,0,3,0,4,2,0,2,0,5,3,2,2,2,0,2,0,3,0,0,0,2,0,1,0
Mohammed Ellerker,M,45,19,571,5,2,0,5,2,1,2,0,0,0,3,4,5,4,1,2,0,5,3,3,3,1,0,3,5,0,3,2,0,2,3,2,2,2,4,2,5,1,4,5,1,1,0,4,3,4
Spencer Fausset,M,35,9,235,2,0,4,1,3,3,1,1,0,0,2,3,5,1,4,3,5,5,0,4,4,0,0,4,3,3,0,4,4,1,4,4,1,5,4,2,4,0,3,0,4,1,3,3,4,0
Merrill Sumpton,F,35,12,924,2,2,3,5,3,4,1,0,2,1,0,3,0,5,5,5,3,4,2,4,4,4,4,0,3,4,5,3,1,2,1,3,2,5,4,0,3,4,2,2,0,3,4,4,0,2
Renato Garron,M,25,9,802,4,2,0,0,3,1,3,0,4,0,4,3,5,5,5,0,3,2,1,4,1,0,5,5,1,3,1,0,4,4,3,2,0,0,1,3,1,5,4,1,0,4,1,4,2,4
Dan Titmus,M,25,10,325,0,0,5,5,0,2,0,0,0,0,0,1,0,3,0,0,5,3,5,0,0,0,0,0,1,4,0,0,0,5,0,4,0,3,0,0,4,3,1,2,3,5,0,3,0,5
Babette Plevin,F,50,0,931,5,0,5,5,1,4,0,5,0,1,4,2,2,3,4,0,5,3,0,2,2,4,4,0,3,0,5,0,1,5,1,2,4,5,0,1,4,2,2,2,3,5,0,4,0,3
Adriaens Sealeaf,F,25,4,919,2,2,0,5,0,0,0,0,0,0,1,0,0,2,5,0,4,5,4,0,4,2,2,0,0,2,4,0,0,5,0,1,2,5,0,0,0,0,4,0,0,0,0,0,0,0
Filide Dalziel,F,56,3,797,4,0,3,2,1,0,0,0,3,3,5,3,1,0,4,3,5,0,2,3,4,1,4,4,5,0,3,5,4,3,4,5,3,5,1,4,4,5,4,4,0,3,0,0,2,0
Herrick Gye,M,50,20,800,0,1,0,1,0,2,3,1,0,4,2,3,3,3,3,5,5,0,5,2,2,2,4,0,4,2,0,2,0,2,2,2,1,4,0,1,3,1,0,0,3,0,4,0,0,1
Dag Von Hindenburg,M,45,9,193,3,0,1,3,5,0,0,0,0,0,5,0,0,5,0,3,1,0,2,0,0,0,0,0,1,4,0,5,0,5,0,1,0,4,0,4,4,0,1,3,3,0,2,2,0,5
Deeyn Avramovsky,F,50,7,284,3,1,4,4,4,3,2,2,0,5,5,3,1,1,5,5,0,3,4,0,4,5,4,3,5,2,3,0,4,4,1,0,3,5,0,0,4,1,1,1,4,2,4,2,1,2
Gabby Adshede,M,45,15,206,3,2,0,5,2,4,3,0,4,2,4,5,5,0,5,4,5,5,5,5,0,1,0,3,0,0,2,1,2,2,3,5,4,3,3,0,4,1,3,2,0,5,0,5,0,0
Halimeda Sudran,F,50,4,161,0,0,4,4,2,1,0,0,5,0,5,3,0,0,0,0,0,3,2,0,0,0,0,0,5,5,4,0,0,1,0,5,0,3,0,5,3,3,4,0,0,0,4,5,0,4
Rudolf Gorry,M,50,20,907,1,1,0,0,3,2,2,2,0,3,5,0,0,2,4,0,3,5,4,3,4,1,0,2,0,2,3,0,2,3,5,0,4,4,0,0,4,4,3,0,5,3,4,0,0,0
Shanie Neeve,F,35,3,919,4,0,0,1,4,3,0,0,0,1,5,5,4,3,2,4,5,0,0,1,2,0,0,4,2,3,2,3,4,0,4,3,4,5,4,4,0,0,3,2,0,3,3,0,2,0
Blancha Ricson,F,35,14,840,1,4,1,4,2,2,2,5,5,5,4,0,0,1,3,0,0,4,5,0,5,3,0,4,3,4,3,5,3,2,5,4,0,0,2,5,2,0,5,4,5,3,3,0,2,0
Bernie Oels,M,35,4,878,4,0,0,5,0,0,4,2,0,4,5,0,0,0,5,0,5,0,3,3,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,0
Elijah Pacitti,M,1,0,338,3,0,2,4,1,5,4,5,5,2,1,3,5,0,0,4,0,0,0,3,0,0,0,0,3,2,4,2,0,0,0,4,4,5,3,4,5,0,2,0,0,4,2,1,0,4
Cordie Iacobacci,F,25,2,349,0,0,0,5,0,3,0,0,5,4,0,1,3,2,4,2,1,2,0,2,2,0,0,3,2,2,0,5,3,3,4,4,0,0,5,2,2,0,1,0,1,0,1,0,5,0
Kelly Proom,F,56,13,967,5,0,0,2,0,3,4,0,0,3,5,1,2,5,1,3,1,1,4,2,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,4,0,0,1,0,1,0,0,0,0
Arabella Top,F,18,18,974,3,0,1,0,3,1,2,0,0,0,5,3,2,3,4,2,5,2,2,4,3,0,0,1,0,0,1,3,4,2,1,5,0,2,4,1,3,3,3,2,0,5,4,3,5,1
Rae Lead,F,25,4,232,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,4,0,4,0,3,3,0,0,0,0,0,0
Marrissa Whawell,F,1,17,275,4,3,0,4,0,5,3,0,3,5,2,5,5,1,3,4,3,3,2,5,4,3,2,5,0,1,2,2,3,1,0,3,4,5,5,2,0,4,0,0,2,3,0,4,4,1
Torey Skae,F,35,17,641,3,0,0,1,0,0,4,1,0,3,5,3,2,1,2,5,4,1,5,1,2,0,5,0,0,3,3,3,0,3,0,2,0,2,3,4,5,0,1,0,5,4,3,0,4,0
Ty Rotge,M,25,7,300,1,3,4,2,1,2,1,0,5,2,5,1,0,1,4,0,3,2,1,0,1,4,0,3,3,2,4,0,1,5,0,0,5,4,2,0,4,4,2,5,5,2,4,3,4,5
Jamie Frackiewicz,M,18,17,773,3,4,0,3,5,5,1,5,5,3,5,3,1,3,5,1,4,5,3,3,2,2,0,4,2,4,4,2,4,2,4,2,5,2,4,5,2,3,4,0,3,4,2,3,2,1
Steffi Struijs,F,50,17,640,0,0,0,4,0,3,0,1,2,4,2,3,0,4,0,0,4,0,2,0,0,0,0,0,4,3,3,0,3,4,0,5,0,5,3,3,2,3,2,3,1,0,0,3,5,3
Dougy Passman,M,25,8,974,3,0,2,2,0,0,1,5,3,5,0,5,5,1,1,4,2,5,0,4,5,3,2,5,4,3,3,1,3,5,4,1,4,2,1,1,5,3,4,5,5,4,2,2,1,1
Elwood Warke,M,25,17,18,3,0,0,5,4,5,2,0,4,0,0,3,0,2,5,0,2,4,5,0,1,4,4,0,4,3,0,0,2,3,4,5,1,4,0,5,0,5,0,1,1,2,3,0,0,0
Theresa Taggert,F,25,15,373,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,0,4,3,0,0,0,0,0,0
Kassandra Kniveton,F,18,0,905,3,4,0,0,4,2,2,1,5,3,3,2,2,2,2,2,2,0,0,4,3,2,5,5,0,0,3,3,0,4,1,5,5,2,4,5,5,0,3,2,1,5,3,0,4,0
Blanche Peaden,F,25,7,804,3,1,1,2,2,1,0,0,4,5,4,4,1,0,0,2,0,5,2,0,0,0,3,4,0,0,3,2,2,5,1,2,2,4,1,3,3,3,5,3,0,0,0,3,5,1
Audrey Wollard,F,25,4,431,2,2,4,2,1,2,1,5,3,2,1,3,0,0,2,5,0,0,2,3,4,1,0,2,1,5,3,0,2,0,5,5,0,4,3,2,2,4,4,2,0,1,3,1,1,4
Shawnee Williscroft,F,35,4,527,0,0,1,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,5,0,5,0,0,3,0,0,0,1,0,0,0,5,0,0,0
Boniface Maken,M,45,15,606,3,0,4,5,4,3,4,5,0,1,0,1,2,5,4,5,3,2,0,1,1,0,0,3,1,3,4,0,5,2,0,3,4,2,0,0,5,0,5,1,3,4,4,4,1,0
Gabrila Lambirth,F,18,13,234,5,2,4,3,3,4,0,2,2,0,1,3,2,1,4,3,5,0,4,2,2,3,4,3,0,0,4,0,4,0,1,5,0,5,5,2,4,1,1,2,5,5,5,5,3,1
Lida Tingly,F,56,11,672,5,0,1,0,0,1,0,1,5,2,0,0,4,2,5,0,2,5,2,4,0,4,0,0,1,0,5,5,0,4,0,0,0,5,0,0,4,4,3,2,3,0,0,3,0,5
Barb Posen,F,18,3,431,2,0,0,5,0,3,3,3,0,5,1,0,0,2,0,0,0,3,3,0,0,0,0,3,0,3,2,0,2,5,5,3,0,5,0,0,5,0,3,0,3,0,2,0,1,0
Marketa Rosi,F,45,19,799,0,2,2,3,0,3,2,5,5,2,3,4,5,1,2,2,0,4,3,3,4,2,4,2,0,0,5,2,2,5,5,4,5,1,5,0,5,0,2,5,0,1,0,5,0,0
Michelina Blanchet,F,25,8,752,3,2,2,5,4,1,4,2,3,0,4,5,4,2,3,1,2,1,2,4,4,1,4,4,1,5,5,2,4,0,4,3,3,0,2,5,2,3,2,2,1,2,5,5,2,1
Trula Bogace,F,35,2,436,4,0,0,4,2,2,1,0,0,3,1,3,5,3,2,4,0,1,5,3,4,4,0,2,0,3,0,2,2,0,5,5,1,4,0,2,4,0,2,1,0,4,3,0,1,0
Eduino Eccles,M,35,3,660,3,2,1,2,4,0,3,3,3,5,2,2,0,5,0,1,0,3,0,0,0,0,0,5,3,0,2,5,3,0,4,1,0,0,1,2,1,0,1,1,3,1,2,5,1,0
Merell Beaze,M,25,8,261,4,3,0,4,4,1,3,0,5,0,3,3,2,5,1,3,1,4,0,2,5,2,3,1,4,0,5,0,4,0,5,3,2,3,0,1,3,3,3,0,3,0,3,5,5,2
Alistair Bream,M,56,14,532,0,0,3,5,1,0,0,1,0,0,0,0,5,1,2,0,3,0,0,3,0,0,0,0,5,0,0,2,0,4,0,0,0,2,3,0,5,2,2,4,4,5,0,5,0,4
Michaella Han,F,25,1,871,0,0,0,5,0,0,1,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,5,0,0
Marcello Vaar,M,45,12,146,2,0,2,5,1,0,4,4,0,3,4,2,2,0,1,5,0,0,0,2,2,0,0,0,3,0,5,0,0,1,0,1,0,1,3,1,5,3,2,3,2,1,0,2,0,4
Lesya Mauchline,F,45,1,853,2,0,0,3,2,3,2,0,5,0,5,3,0,0,0,3,0,0,5,0,0,0,0,3,0,3,3,5,2,1,5,5,0,0,5,0,4,0,4,1,0,3,4,0,0,0
Dallis Pettyfar,M,35,18,484,0,0,0,1,3,2,0,0,0,0,0,0,2,5,2,0,1,0,1,2,4,0,5,3,1,4,0,0,4,1,1,1,0,0,0,0,0,5,2,0,0,0,0,5,0,5
Constance Wallbridge,F,25,0,480,0,0,5,4,1,0,0,0,0,0,3,2,0,0,0,5,0,0,4,0,0,0,0,0,3,4,4,0,0,3,0,1,0,2,0,0,0,3,5,2,0,5,0,5,0,4
Winonah Adney,F,1,9,61,3,0,0,5,0,3,4,0,2,2,2,5,1,0,1,3,5,4,4,5,3,0,0,4,0,0,2,0,0,3,3,3,4,4,2,0,3,0,4,1,0,2,0,3,0,0
Kissee Lehrle,F,18,4,382,0,2,4,0,0,3,0,0,2,2,2,3,4,0,5,4,5,0,0,4,0,3,0,0,0,0,3,5,0,1,0,0,3,4,4,0,4,0,0,3,0,0,0,0,0,0
Aldin Gledstane,M,25,11,983,3,0,0,0,0,1,3,0,5,1,3,3,2,5,4,0,1,3,1,2,2,4,4,0,4,3,5,0,1,5,1,4,2,4,0,1,3,2,1,1,0,2,3,4,0,3
Neilla Nussii,F,18,16,462,0,2,0,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,4,0,2,2,5,1,2,2,4,4,0,0,3,0,0,0,4,5,0,0
Warner Heino,M,50,9,997,0,0,1,3,1,2,0,1,5,5,5,1,1,2,4,0,0,2,4,0,0,5,0,3,5,3,0,0,2,4,5,0,1,4,2,0,2,4,0,1,0,0,0,2,1,4
Guntar Gosnoll,M,25,1,16,0,0,0,4,0,1,3,0,5,1,4,2,3,0,4,2,5,0,0,2,2,4,0,0,0,2,0,3,2,4,2,4,2,4,0,1,1,2,4,3,0,0,2,0,3,1
Kipp Johnsee,F,18,16,758,4,0,3,4,0,1,0,0,2,0,2,1,4,5,2,1,3,0,2,1,2,3,0,4,0,2,1,4,2,0,4,3,4,4,1,2,5,3,5,0,0,4,5,5,5,1
Teodora Elacoate,F,25,1,68,0,1,1,1,4,1,2,0,5,0,1,3,2,4,3,5,4,3,1,0,5,4,2,4,4,4,0,3,2,4,1,1,1,5,2,4,5,2,1,5,1,0,1,4,2,3
Sigismund Gauler,M,50,11,37,3,2,0,1,4,5,2,2,3,1,5,2,1,4,1,5,3,2,1,5,4,1,4,2,2,0,3,0,2,5,5,4,5,4,3,0,0,4,1,5,1,2,0,2,0,4
Lovell Scoullar,M,50,9,18,0,1,0,4,0,2,0,0,2,2,5,5,5,0,5,4,5,5,0,3,2,2,2,2,0,4,1,1,0,2,3,5,5,2,0,1,5,0,5,0,0,3,2,0,1,0
Temp Arger,M,45,19,191,1,0,0,0,2,4,2,0,2,2,5,0,1,5,1,0,5,2,0,5,4,5,5,0,5,2,4,1,2,0,2,3,3,0,2,4,0,2,4,0,0,3,1,0,3,2
Sheilakathryn Kennet,F,25,7,468,3,0,1,5,4,2,4,0,5,4,2,3,1,0,0,5,0,2,2,0,2,1,4,0,1,4,4,1,5,3,1,2,4,5,0,4,3,4,5,5,0,2,4,2,4,2
Boonie Kamiyama,M,45,2,847,0,1,0,1,4,3,2,0,0,0,3,3,1,2,1,4,5,5,4,5,4,1,0,5,0,0,5,5,0,5,5,4,2,0,4,2,3,2,4,4,0,3,3,3,4,5
Tad Pover,M,1,8,122,0,0,2,4,1,5,0,0,2,0,0,0,2,2,4,0,3,2,5,4,3,0,0,1,5,3,0,0,4,1,1,1,0,5,5,1,0,5,4,2,0,5,4,0,5,0
Raynard Hankard,M,50,20,17,1,2,0,5,1,2,0,5,2,3,1,3,0,5,0,4,5,5,4,0,0,4,0,0,5,2,0,4,0,5,0,2,1,4,4,0,3,4,0,3,0,5,0,0,0,2
Ferrell Hannan,M,25,0,944,0,2,3,4,3,3,0,2,0,5,5,0,0,2,0,0,0,0,3,0,0,4,0,0,3,2,0,0,1,0,0,1,0,4,4,0,4,4,4,0,1,0,0,3,3,2
Mill Santi,M,25,0,452,0,0,4,5,4,4,1,3,0,3,2,3,2,2,3,3,1,0,3,2,2,0,0,0,2,2,3,1,0,1,0,5,0,5,0,0,2,3,5,0,5,3,1,0,0,3
Wolf Gilbody,M,50,0,549,0,0,4,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,3,0,3,3,0,1,0,1,0,3,5,5,0
Elisabet Belin,F,45,9,490,1,3,2,1,2,5,1,0,5,0,0,5,0,0,5,1,5,5,2,3,2,0,0,4,5,1,4,2,0,3,0,1,1,3,1,1,4,3,5,0,0,4,2,3,1,5
Lazare Cockle,M,1,19,143,2,1,5,1,1,1,1,1,1,4,2,1,5,3,1,4,0,1,0,3,2,2,5,4,3,5,5,2,0,2,0,3,5,0,5,0,2,3,2,0,3,3,1,1,0,4
Tallie McVity,F,35,0,201,0,4,5,0,4,4,2,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,0,0,0,3,5,0,4,2,0,4,2,3,0,0,0,4,0,0,1
Emyle Base,F,35,17,744,5,0,1,5,5,0,0,1,0,4,5,5,0,1,2,1,1,1,5,0,4,2,2,0,1,4,1,0,0,3,0,5,5,5,0,0,0,1,4,0,3,0,4,1,0,5
Evy Thurnham,F,35,3,534,1,0,0,1,1,2,1,0,5,2,4,1,0,0,0,2,0,2,2,0,0,0,0,4,2,0,1,5,4,0,0,0,4,4,4,2,2,3,4,1,0,3,5,5,2,3
Mariana Rimbault,F,35,1,127,0,0,0,0,2,5,0,4,0,5,4,5,1,4,4,4,4,3,5,1,5,5,3,3,5,5,5,1,2,3,5,4,3,4,2,1,1,4,5,2,2,0,3,1,1,4
Harlin Andre,M,18,10,301,1,0,3,5,1,1,2,0,4,2,1,1,5,1,0,4,3,1,3,0,2,4,4,0,3,3,4,2,1,0,1,3,5,4,5,0,5,2,5,3,5,5,4,2,0,3
Lucian Crossley,M,35,17,837,0,0,0,5,0,0,0,2,0,0,4,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,4,0,0,5,0,4,0,3,0,0,0,0,0
Darrell Skelhorn,M,25,18,434,2,4,4,0,1,4,3,1,2,0,2,0,0,1,5,0,3,3,3,0,1,2,4,0,3,2,3,2,0,1,4,0,4,4,4,1,3,3,5,1,4,1,4,3,0,1
Diane Carlesso,F,25,20,527,3,2,0,1,2,5,0,0,4,0,4,5,0,4,4,1,4,0,5,0,0,2,0,0,0,4,2,0,2,5,0,4,4,0,0,0,4,4,0,0,1,0,4,0,1,0
Alie Langham,F,50,6,780,3,0,0,4,0,5,1,4,4,5,5,5,0,1,2,4,4,1,1,1,2,4,4,0,4,4,1,4,1,5,1,1,2,5,0,0,0,2,2,1,0,4,0,3,0,3
Martha Poles,F,18,1,297,2,3,0,0,0,3,3,0,2,0,0,1,1,0,2,0,5,0,1,3,1,4,0,3,4,4,0,1,2,0,0,3,1,2,3,5,4,4,5,5,0,2,5,3,0,5
Elmo Hindenburg,M,50,9,31,5,4,3,3,4,4,2,1,4,4,0,1,5,1,4,2,1,5,4,0,0,2,5,3,5,5,3,1,4,4,1,3,1,0,3,0,1,2,5,5,4,4,0,2,1,2
Cecilio Danser,M,35,1,969,0,1,5,5,1,1,1,2,5,1,3,3,1,4,4,3,1,5,4,4,4,5,5,4,3,0,0,1,1,1,2,4,4,2,0,4,0,2,3,0,1,3,3,0,3,1
Gayel Flecknoe,F,25,11,744,2,4,1,2,4,0,3,0,4,5,4,4,0,5,2,2,3,1,0,0,5,3,2,4,3,5,1,2,3,3,5,2,2,5,2,1,4,0,1,3,0,0,0,0,1,0
Harriette Fairburne,F,35,16,194,1,0,0,2,0,4,3,5,3,0,0,3,0,5,5,5,4,0,4,0,4,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
Jacqueline Morot,F,25,3,209,5,3,5,5,0,1,1,2,5,0,4,3,3,0,5,1,0,2,4,0,1,5,4,0,4,0,4,2,0,1,4,3,0,5,0,5,5,2,4,1,0,4,3,5,0,1
Bay Leftbridge,M,50,4,296,3,0,4,5,0,5,0,1,4,3,1,3,0,2,0,3,0,5,5,0,0,0,0,0,3,4,4,4,0,1,0,5,0,2,0,4,4,3,2,2,1,0,0,2,0,4
